"pid","filename","type","year","month","commits","mdegree","mdegree2","mbetween","mbetween2","mclose","mclose2","mweight","diameter","networksize","networksize2","age","density","connect"
122,"OssPPNet2004_6_122.net","PP",2004,6,76,2,4,0,0,1,1,1.66667,1,3,9,6,1,1
122,"OssPPNet2004_7_122.net","PP",2004,7,206,2,4,0.5,0.25,0.775,0.600625,1.25,2,4,16,7,0.666667,1
122,"OssPPNet2004_8_122.net","PP",2004,8,33,2,4,0.5,0.25,0.775,0.600625,1.25,2,4,16,8,0.666667,1
122,"OssPPNet2004_9_122.net","PP",2004,9,366,2.8,7.84,0.6,0.36,0.794286,0.630890249796,1.14286,2,5,25,9,0.7,1
122,"OssPPNet2004_10_122.net","PP",2004,10,324,3.333,11.111,0.833333,0.694443888889,0.771825,0.595713830625,1.2,2,6,36,10,0.666667,1
122,"OssPPNet2004_11_122.net","PP",2004,11,450,4.444,19.753,1.77778,3.1605017284,0.710541,0.504868512681,1.15,2,9,81,11,0.555556,1
122,"OssPPNet2004_12_122.net","PP",2004,12,80,4.667,21.778,1.66667,2.7777888889,0.724547,0.524968355209,1.14286,2,9,81,12,0.583333,1
122,"OssPPNet2005_1_122.net","PP",2005,1,140,4.889,23.901,1.55556,2.4197669136,0.736165,0.541938907225,1.27273,2,9,81,1,0.611111,1
122,"OssPPNet2005_2_122.net","PP",2005,2,155,4.889,23.901,1.55556,2.4197669136,0.736165,0.541938907225,1.27273,2,9,81,2,0.611111,1
122,"OssPPNet2005_3_122.net","PP",2005,3,300,7.273,52.893,1.36364,1.8595140496,0.805399,0.648667549201,1.275,2,11,121,3,0.727273,1
122,"OssPPNet2005_4_122.net","PP",2005,4,127,5.333,28.444,3,9,0.668246,0.446552716516,1.1875,3,12,144,4,0.484848,1
122,"OssPPNet2005_5_122.net","PP",2005,5,238,5.833,34.028,2.66667,7.1111288889,0.694123,0.481806739129,1.22857,3,12,144,5,0.530303,1
122,"OssPPNet2005_6_122.net","PP",2005,6,726,6,36,3,9,0.684369,0.468360928161,1.20513,2,13,169,6,0.5,1
122,"OssPPNet2005_7_122.net","PP",2005,7,100,4.909,24.099,2.54545,6.4793157025,0.680357,0.462885647449,1.11111,2,11,121,7,0.490909,1
122,"OssPPNet2005_8_122.net","PP",2005,8,575,4.833,23.361,3.08333,9.5069238889,0.656881,0.431492648161,1.10345,2,12,144,8,0.439394,1
122,"OssPPNet2005_9_122.net","PP",2005,9,85,4.182,17.488,2.90909,8.4628046281,0.648343,0.420348645649,1.08696,2,11,121,9,0.418182,1
122,"OssPPNet2005_10_122.net","PP",2005,10,136,4,16,3,9,0.640597,0.410364516409,1.09091,2,11,121,10,0.4,1
122,"OssPPNet2005_11_122.net","PP",2005,11,240,3.4,11.56,1.9,3.61,0.37677,0.1419556329,1.11765,2,10,100,11,0.377778,0.8
199,"OssPPNet2003_4_199.net","PP",2003,4,423,2,4,0,0,1,1,1,1,3,9,4,1,1
199,"OssPPNet2003_5_199.net","PP",2003,5,428,2,4,0,0,1,1,1,1,3,9,5,1,1
199,"OssPPNet2003_6_199.net","PP",2003,6,366,2,4,0,0,1,1,1,1,3,9,6,1,1
199,"OssPPNet2003_10_199.net","PP",2003,10,198,2,4,0,0,1,1,1,1,3,9,10,1,1
199,"OssPPNet2004_1_199.net","PP",2004,1,247,2,4,0,0,1,1,1,1,3,9,1,1,1
199,"OssPPNet2004_2_199.net","PP",2004,2,273,3,9,0,0,1,1,1,1,4,16,2,1,1
199,"OssPPNet2004_3_199.net","PP",2004,3,227,3,9,0,0,1,1,1,1,4,16,3,1,1
199,"OssPPNet2004_4_199.net","PP",2004,4,93,4,16,0,0,1,1,1,1,5,25,4,1,1
199,"OssPPNet2004_5_199.net","PP",2004,5,233,5,25,0,0,1,1,1,1,6,36,5,1,1
199,"OssPPNet2004_6_199.net","PP",2004,6,166,4,16,0,0,1,1,1,1,5,25,6,1,1
199,"OssPPNet2004_7_199.net","PP",2004,7,240,3,9,0,0,1,1,1,1,4,16,7,1,1
199,"OssPPNet2004_8_199.net","PP",2004,8,122,3,9,0,0,1,1,1,1,4,16,8,1,1
199,"OssPPNet2004_9_199.net","PP",2004,9,131,3,9,0,0,1,1,1,1,4,16,9,1,1
199,"OssPPNet2004_10_199.net","PP",2004,10,681,5,25,0,0,1,1,1,1,6,36,10,1,1
199,"OssPPNet2004_11_199.net","PP",2004,11,205,3,9,0,0,1,1,1,1,4,16,11,1,1
199,"OssPPNet2004_12_199.net","PP",2004,12,78,3,9,0,0,1,1,1,1,4,16,12,1,1
199,"OssPPNet2005_1_199.net","PP",2005,1,197,3,9,0,0,1,1,1,1,4,16,1,1,1
199,"OssPPNet2005_2_199.net","PP",2005,2,800,5,25,0,0,1,1,1,1,6,36,2,1,1
199,"OssPPNet2005_3_199.net","PP",2005,3,130,5,25,0,0,1,1,1,1,6,36,3,1,1
199,"OssPPNet2005_4_199.net","PP",2005,4,141,5,25,0,0,1,1,1,1,6,36,4,1,1
199,"OssPPNet2005_5_199.net","PP",2005,5,120,3,9,0,0,1,1,1,1,4,16,5,1,1
199,"OssPPNet2005_6_199.net","PP",2005,6,407,2.8,7.84,0.6,0.36,0.794286,0.630890249796,1,2,5,25,6,0.7,1
199,"OssPPNet2005_7_199.net","PP",2005,7,432,1.6,2.56,0.4,0.16,0.397778,0.158227337284,1,2,5,25,7,0.4,0.6
199,"OssPPNet2005_8_199.net","PP",2005,8,271,1.2,1.44,0,0,0.28,0.0784,1,1,5,25,8,0.3,0.3
199,"OssPPNet2005_9_199.net","PP",2005,9,280,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,9,0.5,0.5
199,"OssPPNet2005_10_199.net","PP",2005,10,46,2,4,0.5,0.25,0.775,0.600625,1,2,4,16,10,0.666667,1
199,"OssPPNet2005_11_199.net","PP",2005,11,37,2,4,0.5,0.25,0.775,0.600625,1,2,4,16,11,0.666667,1
292,"OssPPNet1999_8_292.net","PP",1999,8,24,2,4,0,0,1,1,1,1,3,9,8,1,1
292,"OssPPNet1999_9_292.net","PP",1999,9,345,3.2,10.24,0.4,0.16,0.853333,0.728177208889,1.5,2,5,25,9,0.8,1
292,"OssPPNet1999_10_292.net","PP",1999,10,92,2,4,0,0,1,1,1.66667,1,3,9,10,1,1
292,"OssPPNet1999_11_292.net","PP",1999,11,23,2,4,0,0,1,1,1.66667,1,3,9,11,1,1
292,"OssPPNet1999_12_292.net","PP",1999,12,31,2,4,0,0,1,1,1.66667,1,3,9,12,1,1
292,"OssPPNet2000_1_292.net","PP",2000,1,51,2,4,0,0,1,1,1.66667,1,3,9,1,1,1
292,"OssPPNet2000_2_292.net","PP",2000,2,75,2,4,0,0,1,1,1.66667,1,3,9,2,1,1
292,"OssPPNet2000_3_292.net","PP",2000,3,416,1.5,2.25,0,0,0.4375,0.19140625,2.33333,1,4,16,3,0.5,0.5
292,"OssPPNet2000_4_292.net","PP",2000,4,75,1,1,0.25,0.0625,0.401786,0.161431989796,1.5,2,4,16,4,0.333333,0.5
292,"OssPPNet2000_5_292.net","PP",2000,5,60,1,1,0.25,0.0625,0.401786,0.161431989796,1.5,2,4,16,5,0.333333,0.5
292,"OssPPNet2000_8_292.net","PP",2000,8,117,0.8,0.64,0,0,0.24,0.0576,1,1,5,25,8,0.2,0.2
292,"OssPPNet2000_12_292.net","PP",2000,12,118,1,1,0.25,0.0625,0.401786,0.161431989796,1,2,4,16,12,0.333333,0.5
292,"OssPPNet2001_1_292.net","PP",2001,1,85,1,1,0.25,0.0625,0.401786,0.161431989796,1,2,4,16,1,0.333333,0.5
292,"OssPPNet2001_2_292.net","PP",2001,2,47,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,2,0.666667,1
292,"OssPPNet2001_3_292.net","PP",2001,3,0,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,3,0.666667,1
292,"OssPPNet2001_4_292.net","PP",2001,4,0,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,4,0.666667,1
292,"OssPPNet2001_5_292.net","PP",2001,5,9,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,5,0.666667,1
292,"OssPPNet2001_6_292.net","PP",2001,6,0,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,6,0.666667,1
292,"OssPPNet2001_7_292.net","PP",2001,7,0,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,7,0.666667,1
292,"OssPPNet2001_8_292.net","PP",2001,8,101,2,4,0.5,0.25,0.775,0.600625,1.25,2,4,16,8,0.666667,1
292,"OssPPNet2001_9_292.net","PP",2001,9,21,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,9,0.666667,1
292,"OssPPNet2001_10_292.net","PP",2001,10,0,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,10,0.666667,1
292,"OssPPNet2001_11_292.net","PP",2001,11,5,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,11,0.666667,1
292,"OssPPNet2001_12_292.net","PP",2001,12,16,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,12,0.666667,1
292,"OssPPNet2002_1_292.net","PP",2002,1,75,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,1,0.666667,1
292,"OssPPNet2002_2_292.net","PP",2002,2,84,2,4,0,0,1,1,1.33333,1,3,9,2,1,1
292,"OssPPNet2002_3_292.net","PP",2002,3,27,2,4,0,0,1,1,1.33333,1,3,9,3,1,1
292,"OssPPNet2002_4_292.net","PP",2002,4,18,1.5,2.25,0,0,0.4375,0.19140625,1.33333,1,4,16,4,0.5,0.5
292,"OssPPNet2002_5_292.net","PP",2002,5,138,2,4,0.5,0.25,0.775,0.600625,1.25,2,4,16,5,0.666667,1
292,"OssPPNet2002_6_292.net","PP",2002,6,54,2,4,1.4,1.96,0.610794,0.373069310436,1.2,3,5,25,6,0.5,1
292,"OssPPNet2002_7_292.net","PP",2002,7,3,2,4,1.4,1.96,0.610794,0.373069310436,1.2,3,5,25,7,0.5,1
292,"OssPPNet2002_8_292.net","PP",2002,8,114,2,4,0.5,0.25,0.775,0.600625,1.25,2,4,16,8,0.666667,1
292,"OssPPNet2002_9_292.net","PP",2002,9,136,2,4,0.5,0.25,0.775,0.600625,1.25,2,4,16,9,0.666667,1
292,"OssPPNet2002_10_292.net","PP",2002,10,219,3.2,10.24,0.4,0.16,0.853333,0.728177208889,1.5,2,5,25,10,0.8,1
292,"OssPPNet2002_11_292.net","PP",2002,11,78,2.5,6.25,0.25,0.0625,0.875,0.765625,1.4,2,4,16,11,0.833333,1
292,"OssPPNet2002_12_292.net","PP",2002,12,67,2.5,6.25,0.25,0.0625,0.875,0.765625,1.4,2,4,16,12,0.833333,1
292,"OssPPNet2003_1_292.net","PP",2003,1,35,3,9,0,0,1,1,1.33333,1,4,16,1,1,1
292,"OssPPNet2003_2_292.net","PP",2003,2,24,2,4,0,0,1,1,1.66667,1,3,9,2,1,1
292,"OssPPNet2003_3_292.net","PP",2003,3,62,2,4,0,0,1,1,1.66667,1,3,9,3,1,1
292,"OssPPNet2003_4_292.net","PP",2003,4,28,2,4,0,0,1,1,1.66667,1,3,9,4,1,1
470,"OssPPNet2002_12_470.net","PP",2002,12,1379,3,9,0,0,1,1,1.16667,1,4,16,12,1,1
470,"OssPPNet2003_1_470.net","PP",2003,1,887,3,9,0,0,1,1,1,1,4,16,1,1,1
470,"OssPPNet2003_2_470.net","PP",2003,2,365,4,16,0,0,1,1,1,1,5,25,2,1,1
470,"OssPPNet2003_3_470.net","PP",2003,3,1088,6,36,0,0,1,1,1,1,7,49,3,1,1
470,"OssPPNet2003_4_470.net","PP",2003,4,1752,6,36,0,0,1,1,1,1,7,49,4,1,1
470,"OssPPNet2003_5_470.net","PP",2003,5,1262,11,121,0,0,1,1,1,1,12,144,5,1,1
470,"OssPPNet2003_6_470.net","PP",2003,6,693,13,169,0,0,1,1,1,1,14,196,6,1,1
470,"OssPPNet2003_7_470.net","PP",2003,7,3037,22,484,0,0,1,1,1,1,23,529,7,1,1
470,"OssPPNet2003_8_470.net","PP",2003,8,3957,26,676,0,0,1,1,1.00285,1,27,729,8,1,1
470,"OssPPNet2003_9_470.net","PP",2003,9,1641,32,1024,0,0,1,1,1,1,33,1089,9,1,1
470,"OssPPNet2003_10_470.net","PP",2003,10,2316,33,1089,0,0,1,1,1,1,34,1156,10,1,1
470,"OssPPNet2003_11_470.net","PP",2003,11,2317,37,1369,0,0,1,1,1.00142,1,38,1444,11,1,1
470,"OssPPNet2003_12_470.net","PP",2003,12,3127,38,1444,0,0,1,1,1,1,39,1521,12,1,1
470,"OssPPNet2004_1_470.net","PP",2004,1,7866,42.133,1775.218,0.933333,0.871110488889,0.968407,0.937812117649,1.00211,2,45,2025,1,0.957576,1
470,"OssPPNet2004_2_470.net","PP",2004,2,2194,42,1764,0,0,1,1,1,1,43,1849,2,1,1
470,"OssPPNet2004_3_470.net","PP",2004,3,5409,38,1444,0,0,1,1,1.0054,1,39,1521,3,1,1
470,"OssPPNet2004_4_470.net","PP",2004,4,1615,36.051,1299.695,0,0,0.487837,0.237984938569,1.00427,1,39,1521,4,0.948718,0.948718
470,"OssPPNet2004_5_470.net","PP",2004,5,1038,35.158,1236.078,0.921053,0.848338628809,0.962969,0.927309294961,1.00898,2,38,1444,5,0.950213,1
470,"OssPPNet2004_6_470.net","PP",2004,6,4658,39,1521,0,0,1,1,1.01538,1,40,1600,6,1,1
470,"OssPPNet2004_7_470.net","PP",2004,7,1522,39,1521,0,0,1,1,1.01026,1,40,1600,7,1,1
470,"OssPPNet2004_8_470.net","PP",2004,8,2388,44,1936,0,0,1,1,1.01313,1,45,2025,8,1,1
470,"OssPPNet2004_9_470.net","PP",2004,9,1765,41,1681,0,0,1,1,1.00929,1,42,1764,9,1,1
470,"OssPPNet2004_10_470.net","PP",2004,10,1499,40,1600,0,0,1,1,1.02073,1,41,1681,10,1,1
470,"OssPPNet2004_11_470.net","PP",2004,11,451,33.278,1107.41,0.861111,0.741512154321,0.963033,0.927432559089,1.0217,2,36,1296,11,0.950794,1
470,"OssPPNet2004_12_470.net","PP",2004,12,845,33.278,1107.41,0.861111,0.741512154321,0.963033,0.927432559089,1.0217,2,36,1296,12,0.950794,1
470,"OssPPNet2005_1_470.net","PP",2005,1,3924,37.25,1387.562,0.875,0.765625,0.966301,0.933737622601,1.02416,2,40,1600,1,0.955128,1
470,"OssPPNet2005_2_470.net","PP",2005,2,1276,37.3,1391.29,0.85,0.7225,0.967106,0.935294015236,1.02681,2,40,1600,2,0.95641,1
470,"OssPPNet2005_3_470.net","PP",2005,3,2026,33.278,1107.41,0.861111,0.741512154321,0.963033,0.927432559089,1.03506,2,36,1296,3,0.950794,1
470,"OssPPNet2005_4_470.net","PP",2005,4,1461,34.513,1191.135,1.74359,3.0401060881,0.93261,0.8697614121,1.03269,2,39,1521,4,0.908232,1
470,"OssPPNet2005_5_470.net","PP",2005,5,2160,32,1024,0,0,1,1,1.02083,1,33,1089,5,1,1
470,"OssPPNet2005_6_470.net","PP",2005,6,361,29,841,0,0,1,1,1.0092,1,30,900,6,1,1
470,"OssPPNet2005_7_470.net","PP",2005,7,436,27,729,0,0,1,1,1.00794,1,28,784,7,1,1
470,"OssPPNet2005_8_470.net","PP",2005,8,582,29,841,0,0,1,1,1.01379,1,30,900,8,1,1
470,"OssPPNet2005_9_470.net","PP",2005,9,798,26,676,0,0,1,1,1.01709,1,27,729,9,1,1
470,"OssPPNet2005_10_470.net","PP",2005,10,730,24,576,0,0,1,1,1.01,1,25,625,10,1,1
470,"OssPPNet2005_11_470.net","PP",2005,11,685,14,196,0,0,1,1,1,1,15,225,11,1,1
470,"OssPPNet2005_12_470.net","PP",2005,12,63,7,49,0,0,1,1,1,1,8,64,12,1,1
497,"OssPPNet2001_10_497.net","PP",2001,10,439,2,4,0.5,0.25,0.775,0.600625,1.25,2,4,16,10,0.666667,1
497,"OssPPNet2002_4_497.net","PP",2002,4,68,2,4,0,0,1,1,1.33333,1,3,9,4,1,1
497,"OssPPNet2002_5_497.net","PP",2002,5,169,2,4,0,0,1,1,1,1,3,9,5,1,1
497,"OssPPNet2002_6_497.net","PP",2002,6,803,3,9,0,0,1,1,1.16667,1,4,16,6,1,1
497,"OssPPNet2002_7_497.net","PP",2002,7,750,3,9,0,0,1,1,1.16667,1,4,16,7,1,1
497,"OssPPNet2002_8_497.net","PP",2002,8,90,3,9,0,0,1,1,1.5,1,4,16,8,1,1
497,"OssPPNet2002_9_497.net","PP",2002,9,43,2,4,0,0,1,1,1.33333,1,3,9,9,1,1
497,"OssPPNet2002_11_497.net","PP",2002,11,110,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,11,0.666667,1
497,"OssPPNet2002_12_497.net","PP",2002,12,22,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,12,0.666667,1
497,"OssPPNet2003_1_497.net","PP",2003,1,275,2,4,0.5,0.25,0.775,0.600625,1.25,2,4,16,1,0.666667,1
497,"OssPPNet2003_2_497.net","PP",2003,2,861,2.8,7.84,0.6,0.36,0.794286,0.630890249796,1.14286,2,5,25,2,0.7,1
497,"OssPPNet2003_3_497.net","PP",2003,3,214,2.8,7.84,0.6,0.36,0.794286,0.630890249796,1,2,5,25,3,0.7,1
497,"OssPPNet2003_4_497.net","PP",2003,4,262,3.667,13.444,0.666667,0.444444888889,0.814815,0.663923484225,1,2,6,36,4,0.733333,1
497,"OssPPNet2003_5_497.net","PP",2003,5,350,2,4,0.5,0.25,0.775,0.600625,1,2,4,16,5,0.666667,1
497,"OssPPNet2003_6_497.net","PP",2003,6,211,2,4,0.5,0.25,0.775,0.600625,1,2,4,16,6,0.666667,1
497,"OssPPNet2003_7_497.net","PP",2003,7,57,2,4,0,0,1,1,1,1,3,9,7,1,1
497,"OssPPNet2003_8_497.net","PP",2003,8,317,2,4,0,0,1,1,1.66667,1,3,9,8,1,1
648,"OssPPNet2001_12_648.net","PP",2001,12,762,1.5,2.25,0,0,0.4375,0.19140625,1.33333,1,4,16,12,0.5,0.5
648,"OssPPNet2002_1_648.net","PP",2002,1,385,2.333,5.444,0.5,0.25,0.402486,0.161994980196,1.42857,2,6,36,1,0.466667,0.666667
648,"OssPPNet2002_2_648.net","PP",2002,2,496,3.333,11.111,0,0,0.444444,0.197530469136,1.4,1,6,36,2,0.666667,0.666667
648,"OssPPNet2002_3_648.net","PP",2002,3,734,3.333,11.111,0,0,0.444444,0.197530469136,1.4,1,6,36,3,0.666667,0.666667
648,"OssPPNet2002_4_648.net","PP",2002,4,703,3.333,11.111,0,0,0.444444,0.197530469136,1.6,1,6,36,4,0.666667,0.666667
648,"OssPPNet2002_5_648.net","PP",2002,5,267,2.4,5.76,0,0,0.44,0.1936,2.5,1,5,25,5,0.6,0.6
648,"OssPPNet2002_6_648.net","PP",2002,6,1010,2.4,5.76,0,0,0.44,0.1936,2.5,1,5,25,6,0.6,0.6
648,"OssPPNet2002_7_648.net","PP",2002,7,615,2.667,7.111,0.111111,0.012345654321,0.169992,0.028897280064,1.5,2,9,81,7,0.333333,0.361111
648,"OssPPNet2002_8_648.net","PP",2002,8,894,2.222,4.938,0,0,0.149471,0.022341579841,1.2,1,9,81,8,0.277778,0.277778
648,"OssPPNet2002_9_648.net","PP",2002,9,455,5.167,26.694,0,0,0.165278,0.027316817284,1.06452,1,12,144,9,0.469697,0.469697
648,"OssPPNet2002_10_648.net","PP",2002,10,1559,4.947,24.476,0.263158,0.069252132964,0.0752855,0.00566790651025,1.10638,2,19,361,10,0.274854,0.304094
648,"OssPPNet2002_11_648.net","PP",2002,11,1269,4.632,21.452,0.421053,0.177285628809,0.0751654,0.00564983735716,1.18182,2,19,361,11,0.25731,0.304094
648,"OssPPNet2002_12_648.net","PP",2002,12,533,3.231,10.438,0,0,0.105568,0.011144602624,1.19048,1,13,169,12,0.269231,0.269231
648,"OssPPNet2003_1_648.net","PP",2003,1,900,3.429,11.755,0,0,0.0965523,0.00932234663529,1.29167,1,14,196,1,0.263736,0.263736
648,"OssPPNet2003_2_648.net","PP",2003,2,596,3.733,13.938,0,0,0.0901321,0.00812379545041,1.14286,1,15,225,2,0.266667,0.266667
648,"OssPPNet2003_3_648.net","PP",2003,3,848,2.462,6.059,0.692308,0.479290366864,0.114377,0.013082098129,1.0625,2,13,169,3,0.205128,0.320513
648,"OssPPNet2003_4_648.net","PP",2003,4,618,2.727,7.438,0.181818,0.033057785124,0.134552,0.018104240704,1.2,2,11,121,4,0.272727,0.309091
648,"OssPPNet2003_5_648.net","PP",2003,5,861,4.267,18.204,0.2,0.04,0.102419,0.010489651561,1.1875,2,15,225,5,0.304762,0.333333
648,"OssPPNet2003_6_648.net","PP",2003,6,478,3.2,10.24,0,0,0.0864957,0.00748150611849,1.41667,1,15,225,6,0.228571,0.228571
648,"OssPPNet2003_7_648.net","PP",2003,7,538,2.933,8.604,0.133333,0.017777688889,0.0863073,0.00744895003329,1.13636,2,15,225,7,0.209524,0.228571
648,"OssPPNet2003_8_648.net","PP",2003,8,1108,2.933,8.604,0.266667,0.071111288889,0.0883401,0.00780397326801,1.09091,2,15,225,8,0.209524,0.247619
648,"OssPPNet2003_9_648.net","PP",2003,9,2035,2.857,8.163,0.357143,0.127551122449,0.0979759,0.00959927698081,1.25,2,14,196,9,0.21978,0.274725
648,"OssPPNet2003_10_648.net","PP",2003,10,2146,4.125,17.016,0.25,0.0625,0.0897526,0.00805552920676,1.09091,2,16,256,10,0.275,0.308333
648,"OssPPNet2003_11_648.net","PP",2003,11,1051,2.615,6.84,0.307692,0.094674366864,0.103586,0.010730059396,1.17647,2,13,169,11,0.217949,0.269231
648,"OssPPNet2003_12_648.net","PP",2003,12,544,1.6,2.56,0.2,0.04,0.125979,0.015870708441,1.25,2,10,100,12,0.177778,0.222222
648,"OssPPNet2004_1_648.net","PP",2004,1,246,1.6,2.56,0.2,0.04,0.125979,0.015870708441,1.125,2,10,100,1,0.177778,0.222222
648,"OssPPNet2004_2_648.net","PP",2004,2,195,1.429,2.041,0.285714,0.081632489796,0.20528,0.0421398784,1,2,7,49,2,0.238095,0.333333
648,"OssPPNet2004_3_648.net","PP",2004,3,536,3.556,12.642,0,0,0.20679,0.0427621041,1,1,9,81,3,0.444444,0.444444
779,"OssPPNet2003_10_779.net","PP",2003,10,246,2,4,0.5,0.25,0.775,0.600625,1,2,4,16,10,0.666667,1
779,"OssPPNet2004_3_779.net","PP",2004,3,408,1.2,1.44,0.6,0.36,0.38,0.1444,1.33333,2,5,25,3,0.3,0.6
779,"OssPPNet2004_4_779.net","PP",2004,4,128,0.8,0.64,0.2,0.04,0.269744,0.072761825536,1.5,2,5,25,4,0.2,0.3
779,"OssPPNet2004_5_779.net","PP",2004,5,270,0.667,0.444,0.166667,0.027777888889,0.204365,0.041765053225,1,2,6,36,5,0.133333,0.2
779,"OssPPNet2004_6_779.net","PP",2004,6,260,0.571,0.327,0.142857,0.020408122449,0.165504,0.027391574016,1,2,7,49,6,0.0952381,0.142857
779,"OssPPNet2004_7_779.net","PP",2004,7,351,0.857,0.735,0.214286,0.045918489796,0.0792768,0.00628481101824,1,2,14,196,7,0.0659341,0.0989011
779,"OssPPNet2004_8_779.net","PP",2004,8,367,0.769,0.592,0.230769,0.053254331361,0.0856177,0.00733039055329,1.4,2,13,169,8,0.0641026,0.102564
779,"OssPPNet2004_9_779.net","PP",2004,9,297,1.077,1.16,0.384615,0.147928698225,0.0912719,0.00833055972961,1.14286,2,13,169,9,0.0897436,0.153846
779,"OssPPNet2004_10_779.net","PP",2004,10,220,1,1,0.416667,0.173611388889,0.100807,0.010162051249,1,2,12,144,10,0.0909091,0.166667
779,"OssPPNet2004_11_779.net","PP",2004,11,974,1.125,1.266,1.75,3.0625,0.0846056,0.00715810755136,1.11111,3,16,256,11,0.075,0.241667
779,"OssPPNet2004_12_779.net","PP",2004,12,308,0.941,0.886,0.294118,0.086505397924,0.0652296,0.00425490071616,1.125,2,17,289,12,0.0588235,0.0955882
779,"OssPPNet2005_1_779.net","PP",2005,1,388,1.059,1.121,1,1,0.071468,0.005107675024,1.11111,3,17,289,1,0.0661765,0.161765
779,"OssPPNet2005_2_779.net","PP",2005,2,2722,0.9,0.81,1.05,1.1025,0.0574771,0.00330361702441,1,4,20,400,2,0.0473684,0.121053
779,"OssPPNet2005_3_779.net","PP",2005,3,543,0.857,0.735,0.52381,0.2743769161,0.0523493,0.00274044921049,1.11111,3,21,441,3,0.0428571,0.0857143
779,"OssPPNet2005_4_779.net","PP",2005,4,369,0.667,0.444,0.238095,0.056689229025,0.0506585,0.00256628362225,1,2,21,441,4,0.0333333,0.0571429
779,"OssPPNet2005_5_779.net","PP",2005,5,485,0.762,0.58,0.52381,0.2743769161,0.0521225,0.00271675500625,1,3,21,441,5,0.0380952,0.0809524
779,"OssPPNet2005_6_779.net","PP",2005,6,383,0.471,0.221,0.176471,0.031142013841,0.0621104,0.00385770178816,1,2,17,289,6,0.0294118,0.0514706
779,"OssPPNet2005_7_779.net","PP",2005,7,303,0.5,0.25,0.1875,0.03515625,0.0664802,0.00441961699204,1,2,16,256,7,0.0333333,0.0583333
779,"OssPPNet2005_8_779.net","PP",2005,8,550,0.429,0.184,0.214286,0.045918489796,0.0767257,0.00588683304049,1,2,14,196,8,0.032967,0.0659341
779,"OssPPNet2005_9_779.net","PP",2005,9,338,0.875,0.766,0.1875,0.03515625,0.0681543,0.00464500860849,1,2,16,256,9,0.0583333,0.0833333
779,"OssPPNet2005_10_779.net","PP",2005,10,3676,0.857,0.735,0.214286,0.045918489796,0.0790805,0.00625372548025,1,2,14,196,10,0.0659341,0.0989011
779,"OssPPNet2005_11_779.net","PP",2005,11,1150,1.6,2.56,1.26667,1.6044528889,0.0904448,0.00818026184704,1.33333,3,15,225,11,0.114286,0.266667
820,"OssPPNet2002_4_820.net","PP",2002,4,284,5.556,30.864,1.22222,1.4938217284,0.781058,0.610051599364,1.28,2,9,81,4,0.694444,1
820,"OssPPNet2002_5_820.net","PP",2002,5,229,6.6,43.56,1.2,1.44,0.807692,0.652366366864,1.30303,2,10,100,5,0.733333,1
820,"OssPPNet2002_6_820.net","PP",2002,6,12,6.6,43.56,1.2,1.44,0.807692,0.652366366864,1.30303,2,10,100,6,0.733333,1
820,"OssPPNet2002_7_820.net","PP",2002,7,46,6.6,43.56,1.2,1.44,0.807692,0.652366366864,1.30303,2,10,100,7,0.733333,1
820,"OssPPNet2002_8_820.net","PP",2002,8,87,6,36,1,1,0.818182,0.669421785124,1.37037,2,9,81,8,0.75,1
820,"OssPPNet2002_9_820.net","PP",2002,9,236,6,36,1,1,0.818182,0.669421785124,1.51852,2,9,81,9,0.75,1
820,"OssPPNet2002_10_820.net","PP",2002,10,463,6,36,1,1,0.818182,0.669421785124,1.37037,2,9,81,10,0.75,1
820,"OssPPNet2002_11_820.net","PP",2002,11,367,6.6,43.56,1.2,1.44,0.807692,0.652366366864,1.30303,2,10,100,11,0.733333,1
820,"OssPPNet2002_12_820.net","PP",2002,12,441,6.6,43.56,1.2,1.44,0.807692,0.652366366864,1.30303,2,10,100,12,0.733333,1
820,"OssPPNet2003_1_820.net","PP",2003,1,479,7.4,54.76,0.8,0.64,0.865734,0.749495358756,1.35135,2,10,100,1,0.822222,1
820,"OssPPNet2003_2_820.net","PP",2003,2,222,6.8,46.24,1.1,1.21,0.823516,0.678178602256,1.38235,2,10,100,2,0.755556,1
