"pid","type","year","month","commits","mdegree","mdegree2","mbetween","mbetween2","mclose","mclose2","mweight","diameter","networksize","networksize2","age","density","connect"
122,"MM",2004,5,76,0.4375,0.19140625,0,0,0.4375,0.19140625,2,1,4,16,5,0.5,0.5
122,"MM",2004,6,324,0.4375,0.19140625,0,0,0.4375,0.19140625,2,1,4,16,6,0.5,0.5
122,"MM",2004,10,450,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,10,0.333333,0.5
122,"MM",2004,11,80,0.7,0.49,0.75,0.5625,0.7,0.49,2,2,4,16,11,0.5,1
122,"MM",2004,12,140,0.7,0.49,0.75,0.5625,0.7,0.49,2,2,4,16,12,0.5,1
122,"MM",2005,1,155,0.582222,0.338982457284,1.6,2.56,0.582222,0.338982457284,2.25,3,5,25,1,0.4,1
122,"MM",2005,2,300,0.243975,0.059523800625,1.14286,1.3061289796,0.243975,0.059523800625,2.25,3,7,49,2,0.190476,0.47619
122,"MM",2005,3,127,0.37449,0.1402427601,1.14286,1.3061289796,0.37449,0.1402427601,2.42857,2,7,49,3,0.333333,0.714286
122,"MM",2005,4,238,0.251821,0.063413816041,0.857143,0.734694122449,0.251821,0.063413816041,2.2,3,7,49,4,0.238095,0.47619
122,"MM",2005,5,726,0.191074,0.036509273476,0.75,0.5625,0.191074,0.036509273476,2.4,3,8,64,5,0.178571,0.357143
122,"MM",2005,6,100,0.15976,0.0255232576,0.25,0.0625,0.15976,0.0255232576,2.5,2,8,64,6,0.142857,0.214286
122,"MM",2005,7,575,0.19584,0.0383533056,0.428571,0.183673102041,0.19584,0.0383533056,2,2,7,49,7,0.142857,0.285714
122,"MM",2005,8,85,0.19584,0.0383533056,0.428571,0.183673102041,0.19584,0.0383533056,2,2,7,49,8,0.142857,0.285714
122,"MM",2005,9,136,0.165504,0.027391574016,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,9,0.0952381,0.142857
122,"MM",2005,10,240,0.139656,0.019503798336,0.125,0.015625,0.139656,0.019503798336,2,2,8,64,10,0.0714286,0.107143
292,"MM",1999,9,92,1,1,0,0,1,1,2.33333,1,3,9,9,1,1
292,"MM",1999,10,23,1,1,0,0,1,1,2,1,3,9,10,1,1
292,"MM",1999,11,31,1,1,0,0,1,1,2,1,3,9,11,1,1
292,"MM",1999,12,51,1,1,0,0,1,1,2,1,3,9,12,1,1
292,"MM",2000,1,75,1,1,0,0,1,1,2,1,3,9,1,1,1
292,"MM",2000,2,416,0.4375,0.19140625,0,0,0.4375,0.19140625,2,1,4,16,2,0.5,0.5
292,"MM",2000,3,219,0.28,0.0784,0,0,0.28,0.0784,2.33333,1,5,25,3,0.3,0.3
292,"MM",2002,10,78,0.4375,0.19140625,0,0,0.4375,0.19140625,2.33333,1,4,16,10,0.5,0.5
292,"MM",2002,11,67,0.4375,0.19140625,0,0,0.4375,0.19140625,2,1,4,16,11,0.5,0.5
292,"MM",2002,12,35,0.4375,0.19140625,0,0,0.4375,0.19140625,2,1,4,16,12,0.5,0.5
292,"MM",2003,1,24,0.4375,0.19140625,0,0,0.4375,0.19140625,2,1,4,16,1,0.5,0.5
292,"MM",2003,2,62,0.4375,0.19140625,0,0,0.4375,0.19140625,2,1,4,16,2,0.5,0.5
292,"MM",2003,3,28,0.4375,0.19140625,0,0,0.4375,0.19140625,2,1,4,16,3,0.5,0.5
470,"MM",2004,1,5409,0.165504,0.027391574016,0.142857,0.020408122449,0.165504,0.027391574016,2,2,7,49,1,0.0952381,0.142857
470,"MM",2004,3,1615,0.167347,0.028005018409,0,0,0.167347,0.028005018409,2.33333,1,7,49,3,0.142857,0.142857
470,"MM",2004,4,1038,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2,1,7,49,4,0.285714,0.285714
470,"MM",2004,5,4658,0.278912,0.077791903744,0,0,0.278912,0.077791903744,2.1,1,7,49,5,0.47619,0.47619
470,"MM",2004,6,1522,0.38898,0.1513054404,1.125,1.265625,0.38898,0.1513054404,2.25,2,8,64,6,0.428571,0.75
470,"MM",2004,7,2388,0.259783,0.067487207089,1,1,0.259783,0.067487207089,2.08333,2,9,81,7,0.333333,0.583333
470,"MM",2004,8,1765,0.415844,0.172926232336,0.625,0.390625,0.415844,0.172926232336,2.1875,2,8,64,8,0.571429,0.75
470,"MM",2004,9,1499,0.833024,0.693928984576,0.714286,0.510204489796,0.833024,0.693928984576,2.0625,2,7,49,9,0.761905,1
470,"MM",2004,10,451,0.833024,0.693928984576,0.714286,0.510204489796,0.833024,0.693928984576,2.25,2,7,49,10,0.761905,1
470,"MM",2004,11,845,0.833024,0.693928984576,0.714286,0.510204489796,0.833024,0.693928984576,2.1875,2,7,49,11,0.761905,1
470,"MM",2004,12,3924,0.833024,0.693928984576,0.714286,0.510204489796,0.833024,0.693928984576,2.1875,2,7,49,12,0.761905,1
470,"MM",2005,1,1276,1,1,0,0,1,1,2.2381,1,7,49,1,1,1
470,"MM",2005,2,2026,0.750371,0.563056637641,1.14286,1.3061289796,0.750371,0.563056637641,2.38462,2,7,49,2,0.619048,1
470,"MM",2005,3,1461,0.409144,0.167398812736,0.571429,0.326531102041,0.409144,0.167398812736,2.63636,2,7,49,3,0.52381,0.714286
470,"MM",2005,4,2160,0.269137,0.072434724769,0.285714,0.081632489796,0.269137,0.072434724769,2.75,2,7,49,4,0.380952,0.47619
470,"MM",2005,5,361,0.19291,0.0372142681,0.625,0.390625,0.19291,0.0372142681,2.6,2,8,64,5,0.178571,0.357143
648,"MM",2002,2,734,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2.5,2,4,16,2,0.333333,0.5
648,"MM",2002,3,703,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2.5,2,4,16,3,0.333333,0.5
648,"MM",2002,4,267,0.4375,0.19140625,0,0,0.4375,0.19140625,2.66667,1,4,16,4,0.5,0.5
648,"MM",2002,5,1010,0.4375,0.19140625,0,0,0.4375,0.19140625,3.33333,1,4,16,5,0.5,0.5
648,"MM",2002,6,615,0.4375,0.19140625,0,0,0.4375,0.19140625,3.33333,1,4,16,6,0.5,0.5
648,"MM",2002,7,894,0.28,0.0784,0,0,0.28,0.0784,2.66667,1,5,25,7,0.3,0.3
648,"MM",2002,8,455,0.269744,0.072761825536,0.2,0.04,0.269744,0.072761825536,2,2,5,25,8,0.2,0.3
648,"MM",2002,9,1559,0.269744,0.072761825536,0.2,0.04,0.269744,0.072761825536,2,2,5,25,9,0.2,0.3
648,"MM",2002,10,1269,0.172306,0.029689357636,0.142857,0.020408122449,0.172306,0.029689357636,2.33333,2,7,49,10,0.142857,0.190476
648,"MM",2002,11,533,0.172306,0.029689357636,0.142857,0.020408122449,0.172306,0.029689357636,2.66667,2,7,49,11,0.142857,0.190476
648,"MM",2002,12,900,0.165504,0.027391574016,0.142857,0.020408122449,0.165504,0.027391574016,2.5,2,7,49,12,0.0952381,0.142857
648,"MM",2003,1,596,0.165504,0.027391574016,0.142857,0.020408122449,0.165504,0.027391574016,3,2,7,49,1,0.0952381,0.142857
648,"MM",2003,2,1108,0.165504,0.027391574016,0.142857,0.020408122449,0.165504,0.027391574016,2.5,2,7,49,2,0.0952381,0.142857
648,"MM",2003,8,2035,0.107158,0.011482836964,0.1,0.01,0.107158,0.011482836964,2,2,10,100,8,0.0444444,0.0666667
648,"MM",2003,9,2146,0.103306,0.010672129636,0,0,0.103306,0.010672129636,2.16667,1,11,121,9,0.109091,0.109091
648,"MM",2003,10,1051,0.10938,0.0119639844,0.1,0.01,0.10938,0.0119639844,2,2,10,100,10,0.0666667,0.0888889
648,"MM",2003,11,544,0.106667,0.011377848889,0,0,0.106667,0.011377848889,2,1,10,100,11,0.0666667,0.0666667
779,"MM",2004,8,1150,0.0483351,0.00233628189201,0,0,0.0483351,0.00233628189201,2,1,21,441,8,0.0142857,0.0142857
820,"MM",2002,4,284,0.775,0.600625,0.5,0.25,0.775,0.600625,2.5,2,4,16,4,0.666667,1
820,"MM",2002,5,229,0.875,0.765625,0.25,0.0625,0.875,0.765625,2.6,2,4,16,5,0.833333,1
820,"MM",2002,6,12,0.875,0.765625,0.25,0.0625,0.875,0.765625,2.6,2,4,16,6,0.833333,1
820,"MM",2002,7,46,0.875,0.765625,0.25,0.0625,0.875,0.765625,2.6,2,4,16,7,0.833333,1
820,"MM",2002,8,87,0.875,0.765625,0.25,0.0625,0.875,0.765625,2.6,2,4,16,8,0.833333,1
820,"MM",2002,9,236,0.875,0.765625,0.25,0.0625,0.875,0.765625,3,2,4,16,9,0.833333,1
820,"MM",2002,10,463,0.875,0.765625,0.25,0.0625,0.875,0.765625,2.6,2,4,16,10,0.833333,1
820,"MM",2002,11,367,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,2.6,2,5,25,11,0.5,0.6
820,"MM",2002,12,441,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,2.6,2,5,25,12,0.5,0.6
820,"MM",2003,1,479,0.270833,0.073350513889,0.166667,0.027777888889,0.270833,0.073350513889,3,2,6,36,1,0.333333,0.4
820,"MM",2003,2,222,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3,2,5,25,2,0.5,0.6
820,"MM",2003,3,230,0.270833,0.073350513889,0.166667,0.027777888889,0.270833,0.073350513889,3,2,6,36,3,0.333333,0.4
820,"MM",2003,4,254,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3,2,5,25,4,0.5,0.6
820,"MM",2003,5,124,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3.6,2,5,25,5,0.5,0.6
820,"MM",2003,6,100,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3.2,2,5,25,6,0.5,0.6
820,"MM",2003,7,36,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3.2,2,5,25,7,0.5,0.6
820,"MM",2003,8,125,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3.2,2,5,25,8,0.5,0.6
820,"MM",2003,9,549,0.444444,0.197530469136,0,0,0.444444,0.197530469136,2.8,1,6,36,9,0.666667,0.666667
820,"MM",2003,10,180,0.44,0.1936,0,0,0.44,0.1936,3.33333,1,5,25,10,0.6,0.6
820,"MM",2003,11,111,0.28,0.0784,0,0,0.28,0.0784,4.66667,1,5,25,11,0.3,0.3
820,"MM",2003,12,111,0.28,0.0784,0,0,0.28,0.0784,4.66667,1,5,25,12,0.3,0.3
820,"MM",2004,1,57,0.28,0.0784,0,0,0.28,0.0784,4.66667,1,5,25,1,0.3,0.3
820,"MM",2004,2,103,0.264297,0.069852904209,0.333333,0.111110888889,0.264297,0.069852904209,4,2,6,36,2,0.266667,0.4
820,"MM",2004,3,83,0.270833,0.073350513889,0.166667,0.027777888889,0.270833,0.073350513889,3.6,2,6,36,3,0.333333,0.4
820,"MM",2004,4,25,0.270833,0.073350513889,0.166667,0.027777888889,0.270833,0.073350513889,3.6,2,6,36,4,0.333333,0.4
820,"MM",2004,5,337,0.270833,0.073350513889,0.166667,0.027777888889,0.270833,0.073350513889,3.6,2,6,36,5,0.333333,0.4
820,"MM",2004,6,144,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3.2,2,5,25,6,0.5,0.6
820,"MM",2004,7,31,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3,2,5,25,7,0.5,0.6
820,"MM",2004,8,23,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3,2,5,25,8,0.5,0.6
820,"MM",2004,9,15,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,2.6,2,5,25,9,0.5,0.6
820,"MM",2004,10,89,0.853333,0.728177208889,0.4,0.16,0.853333,0.728177208889,2.75,2,5,25,10,0.8,1
820,"MM",2004,11,83,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3.2,2,5,25,11,0.5,0.6
820,"MM",2004,12,21,0.397778,0.158227337284,0.4,0.16,0.397778,0.158227337284,2.75,2,5,25,12,0.4,0.6
820,"MM",2005,1,26,0.397778,0.158227337284,0.4,0.16,0.397778,0.158227337284,2.75,2,5,25,1,0.4,0.6
820,"MM",2005,2,18,0.363232,0.131937485824,0.8,0.64,0.363232,0.131937485824,2.33333,3,5,25,2,0.3,0.6
820,"MM",2005,3,93,0.582222,0.338982457284,1.6,2.56,0.582222,0.338982457284,2.25,3,5,25,3,0.4,1
820,"MM",2005,4,101,0.397778,0.158227337284,0.4,0.16,0.397778,0.158227337284,2.5,2,5,25,4,0.4,0.6
820,"MM",2005,5,73,0.397778,0.158227337284,0.4,0.16,0.397778,0.158227337284,2.5,2,5,25,5,0.4,0.6
820,"MM",2005,6,413,0.397778,0.158227337284,0.4,0.16,0.397778,0.158227337284,2.25,2,5,25,6,0.4,0.6
820,"MM",2005,7,495,0.397778,0.158227337284,0.4,0.16,0.397778,0.158227337284,2.25,2,5,25,7,0.4,0.6
820,"MM",2005,8,208,0.397778,0.158227337284,0.4,0.16,0.397778,0.158227337284,2.5,2,5,25,8,0.4,0.6
820,"MM",2005,9,448,0.397778,0.158227337284,0.4,0.16,0.397778,0.158227337284,2.5,2,5,25,9,0.4,0.6
820,"MM",2005,10,420,0.0460744,0.00212285033536,0,0,0.0460744,0.00212285033536,3,1,22,484,10,0.012987,0.012987
915,"MM",2005,5,594,0.28,0.0784,0,0,0.28,0.0784,3.33333,1,5,25,5,0.3,0.3
915,"MM",2005,6,579,0.28,0.0784,0,0,0.28,0.0784,3,1,5,25,6,0.3,0.3
915,"MM",2005,7,771,0.28,0.0784,0,0,0.28,0.0784,3.33333,1,5,25,7,0.3,0.3
915,"MM",2005,8,587,1,1,0,0,1,1,2.5,1,4,16,8,1,1
915,"MM",2005,9,653,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2.5,2,4,16,9,0.333333,0.5
1415,"MM",2000,10,3233,0.28,0.0784,0,0,0.28,0.0784,3.33333,1,5,25,10,0.3,0.3
1415,"MM",2000,11,1071,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3,2,5,25,11,0.5,0.6
1415,"MM",2000,12,984,0.417778,0.174538457284,0.2,0.04,0.417778,0.174538457284,3,2,5,25,12,0.5,0.6
1415,"MM",2001,1,924,0.444444,0.197530469136,0,0,0.444444,0.197530469136,2.8,1,6,36,1,0.666667,0.666667
1415,"MM",2001,2,865,0.270833,0.073350513889,0.166667,0.027777888889,0.270833,0.073350513889,4,2,6,36,2,0.333333,0.4
1415,"MM",2001,3,726,0.270833,0.073350513889,0.166667,0.027777888889,0.270833,0.073350513889,3.4,2,6,36,3,0.333333,0.4
1415,"MM",2001,4,1460,0.264375,0.069894140625,0.428571,0.183673102041,0.264375,0.069894140625,3,2,7,49,4,0.333333,0.47619
1415,"MM",2001,5,4698,0.264375,0.069894140625,0.428571,0.183673102041,0.264375,0.069894140625,3,2,7,49,5,0.333333,0.47619
1415,"MM",2001,6,1544,0.273899,0.075020662201,0.142857,0.020408122449,0.273899,0.075020662201,3,2,7,49,6,0.428571,0.47619
1415,"MM",2001,7,688,0.41821,0.1748996041,0.428571,0.183673102041,0.41821,0.1748996041,2.75,2,7,49,7,0.571429,0.714286
1415,"MM",2001,8,583,0.41821,0.1748996041,0.428571,0.183673102041,0.41821,0.1748996041,2.83333,2,7,49,8,0.571429,0.714286
1415,"MM",2001,9,102,0.427786,0.183000861796,0.285714,0.081632489796,0.427786,0.183000861796,2.69231,2,7,49,9,0.619048,0.714286
1415,"MM",2001,10,302,0.41821,0.1748996041,0.428571,0.183673102041,0.41821,0.1748996041,2.58333,2,7,49,10,0.571429,0.714286
1415,"MM",2001,11,202,0.27036,0.0730945296,0.375,0.140625,0.27036,0.0730945296,2.58333,2,8,64,11,0.428571,0.535714
1415,"MM",2001,12,294,0.41821,0.1748996041,0.428571,0.183673102041,0.41821,0.1748996041,2.58333,2,7,49,12,0.571429,0.714286
1415,"MM",2002,1,164,0.264516,0.069968714256,0.777778,0.604938617284,0.264516,0.069968714256,2.5,2,9,81,1,0.388889,0.583333
1415,"MM",2002,2,836,0.27036,0.0730945296,0.375,0.140625,0.27036,0.0730945296,2.91667,2,8,64,2,0.428571,0.535714
1415,"MM",2002,3,1507,0.203125,0.041259765625,0,0,0.203125,0.041259765625,2.6,1,8,64,3,0.357143,0.357143
1415,"MM",2002,4,1233,0.203125,0.041259765625,0,0,0.203125,0.041259765625,2.6,1,8,64,4,0.357143,0.357143
1415,"MM",2002,5,539,0.203125,0.041259765625,0,0,0.203125,0.041259765625,2.6,1,8,64,5,0.357143,0.357143
1415,"MM",2002,6,309,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.83333,1,7,49,6,0.285714,0.285714
1415,"MM",2002,7,188,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.66667,1,7,49,7,0.285714,0.285714
1415,"MM",2002,8,742,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.83333,1,7,49,8,0.285714,0.285714
1415,"MM",2002,9,328,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.66667,1,7,49,9,0.285714,0.285714
1415,"MM",2002,10,479,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.33333,1,7,49,10,0.285714,0.285714
1415,"MM",2002,11,138,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.16667,1,7,49,11,0.285714,0.285714
1415,"MM",2002,12,137,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.16667,1,7,49,12,0.285714,0.285714
1415,"MM",2003,1,743,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2.16667,1,7,49,1,0.285714,0.285714
1415,"MM",2003,2,427,0.115398,0.013316698404,0.4,0.16,0.115398,0.013316698404,2,3,10,100,2,0.0666667,0.133333
1415,"MM",2003,3,212,0.107158,0.011482836964,0.1,0.01,0.107158,0.011482836964,2,2,10,100,3,0.0444444,0.0666667
1415,"MM",2003,4,558,0.116257,0.013515690049,0.2,0.04,0.116257,0.013515690049,2.75,2,10,100,4,0.0888889,0.133333
1415,"MM",2003,5,102,0.132132,0.017458865424,0.2,0.04,0.132132,0.017458865424,2.75,2,10,100,5,0.177778,0.222222
1415,"MM",2003,6,505,0.132132,0.017458865424,0.2,0.04,0.132132,0.017458865424,2.625,2,10,100,6,0.177778,0.222222
1415,"MM",2003,7,515,0.117143,0.013722482449,0,0,0.117143,0.013722482449,2.83333,1,10,100,7,0.133333,0.133333
1415,"MM",2003,8,215,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.5,1,10,100,8,0.222222,0.222222
1415,"MM",2003,9,413,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.7,1,10,100,9,0.222222,0.222222
1415,"MM",2003,10,1198,0.205,0.042025,0,0,0.205,0.042025,2.57143,1,10,100,10,0.466667,0.466667
1415,"MM",2003,11,328,0.205,0.042025,0,0,0.205,0.042025,2.57143,1,10,100,11,0.466667,0.466667
1415,"MM",2003,12,294,0.205,0.042025,0,0,0.205,0.042025,2.57143,1,10,100,12,0.466667,0.466667
1415,"MM",2004,1,530,0.205,0.042025,0,0,0.205,0.042025,2.57143,1,10,100,1,0.466667,0.466667
1415,"MM",2004,2,3890,0.205,0.042025,0,0,0.205,0.042025,2.57143,1,10,100,2,0.466667,0.466667
1415,"MM",2004,3,375,0.16,0.0256,0,0,0.16,0.0256,2.8,1,10,100,3,0.333333,0.333333
1415,"MM",2004,4,364,0.16,0.0256,0,0,0.16,0.0256,2.93333,1,10,100,4,0.333333,0.333333
1415,"MM",2004,5,299,0.16,0.0256,0,0,0.16,0.0256,2.8,1,10,100,5,0.333333,0.333333
1415,"MM",2004,6,1055,0.16,0.0256,0,0,0.16,0.0256,2.8,1,10,100,6,0.333333,0.333333
1415,"MM",2004,7,962,0.203704,0.041495319616,0,0,0.203704,0.041495319616,2.93333,1,9,81,7,0.416667,0.416667
1415,"MM",2004,8,408,0.203704,0.041495319616,0,0,0.203704,0.041495319616,2.86667,1,9,81,8,0.416667,0.416667
1415,"MM",2004,9,716,0.16,0.0256,0,0,0.16,0.0256,2.86667,1,10,100,9,0.333333,0.333333
1415,"MM",2004,10,877,0.203704,0.041495319616,0,0,0.203704,0.041495319616,2.93333,1,9,81,10,0.416667,0.416667
1415,"MM",2004,11,247,0.203704,0.041495319616,0,0,0.203704,0.041495319616,2.53333,1,9,81,11,0.416667,0.416667
1415,"MM",2004,12,655,0.160494,0.025758324036,0,0,0.160494,0.025758324036,2.8,1,9,81,12,0.277778,0.277778
1415,"MM",2005,1,554,0.160494,0.025758324036,0,0,0.160494,0.025758324036,2.8,1,9,81,1,0.277778,0.277778
1415,"MM",2005,2,483,0.45679,0.2086571041,0,0,0.45679,0.2086571041,2.64286,1,9,81,2,0.777778,0.777778
1415,"MM",2005,3,1579,0.203704,0.041495319616,0,0,0.203704,0.041495319616,3.13333,1,9,81,3,0.416667,0.416667
1415,"MM",2005,4,1171,0.203704,0.041495319616,0,0,0.203704,0.041495319616,3.4,1,9,81,4,0.416667,0.416667
1415,"MM",2005,5,765,0.160494,0.025758324036,0,0,0.160494,0.025758324036,4,1,9,81,5,0.277778,0.277778
1415,"MM",2005,6,626,0.160494,0.025758324036,0,0,0.160494,0.025758324036,4.3,1,9,81,6,0.277778,0.277778
1415,"MM",2005,7,746,0.283951,0.080628170401,0,0,0.283951,0.080628170401,2.80952,1,9,81,7,0.583333,0.583333
1415,"MM",2005,8,497,0.278912,0.077791903744,0,0,0.278912,0.077791903744,4,1,7,49,8,0.47619,0.47619
1415,"MM",2005,9,951,0.444444,0.197530469136,0,0,0.444444,0.197530469136,3,1,6,36,9,0.666667,0.666667
1415,"MM",2005,10,422,0.429293,0.184292479849,0.166667,0.027777888889,0.429293,0.184292479849,2.55556,2,6,36,10,0.6,0.666667
1415,"MM",2005,11,132,0.786667,0.618844968889,0.6,0.36,0.786667,0.618844968889,2.14286,2,5,25,11,0.7,1
2230,"MM",2003,2,783,0.167347,0.028005018409,0,0,0.167347,0.028005018409,2,1,7,49,2,0.142857,0.142857
2230,"MM",2003,4,150,0.1625,0.02640625,0,0,0.1625,0.02640625,2,1,8,64,4,0.214286,0.214286
2230,"MM",2003,7,177,0.140625,0.019775390625,0,0,0.140625,0.019775390625,2,1,8,64,7,0.107143,0.107143
2230,"MM",2003,8,243,0.121693,0.014809186249,0,0,0.121693,0.014809186249,2,1,9,81,8,0.0833333,0.0833333
2230,"MM",2003,9,88,0.140625,0.019775390625,0,0,0.140625,0.019775390625,2,1,8,64,9,0.107143,0.107143
2230,"MM",2003,10,321,0.140625,0.019775390625,0,0,0.140625,0.019775390625,2,1,8,64,10,0.107143,0.107143
2230,"MM",2003,11,193,0.1075,0.01155625,0,0,0.1075,0.01155625,2,1,10,100,11,0.0666667,0.0666667
2230,"MM",2004,2,62,0.167347,0.028005018409,0,0,0.167347,0.028005018409,2,1,7,49,2,0.142857,0.142857
2230,"MM",2004,3,143,0.204082,0.041649462724,0,0,0.204082,0.041649462724,2,1,7,49,3,0.285714,0.285714
2230,"MM",2004,4,351,0.140625,0.019775390625,0,0,0.140625,0.019775390625,2,1,8,64,4,0.107143,0.107143
2230,"MM",2004,5,261,0.121693,0.014809186249,0,0,0.121693,0.014809186249,2,1,9,81,5,0.0833333,0.0833333
2230,"MM",2004,6,591,0.121693,0.014809186249,0,0,0.121693,0.014809186249,2,1,9,81,6,0.0833333,0.0833333
2230,"MM",2004,10,281,0.0502868,0.00252876225424,0,0,0.0502868,0.00252876225424,2,1,21,441,10,0.047619,0.047619
2230,"MM",2005,4,55,0.0687179,0.00472214978041,0,0,0.0687179,0.00472214978041,2,1,15,225,4,0.0285714,0.0285714
2230,"MM",2005,5,374,0.0517333,0.00267633432889,0,0,0.0517333,0.00267633432889,2,1,25,625,5,0.183333,0.183333
2230,"MM",2005,6,254,0.0594736,0.00353710909696,0,0,0.0594736,0.00353710909696,2,1,23,529,6,0.217391,0.217391
2230,"MM",2005,7,76,0.0560803,0.00314500004809,0,0,0.0560803,0.00314500004809,2,1,22,484,7,0.155844,0.155844
2230,"MM",2005,8,41,0.0977778,0.00956049817284,0,0,0.0977778,0.00956049817284,2,1,15,225,8,0.266667,0.266667
2309,"MM",2000,8,562,0.114047,0.013006718209,0.809524,0.655329106576,0.114047,0.013006718209,2.57955,2,21,441,8,0.419048,0.5
2309,"MM",2000,9,857,0.464537,0.215794624369,0.55,0.3025,0.464537,0.215794624369,2.8875,2,20,400,9,0.842105,0.9
2309,"MM",2000,10,677,0.100336,0.010067312896,0.68,0.4624,0.100336,0.010067312896,2.45588,2,25,625,10,0.453333,0.51
2309,"MM",2000,11,1768,0.0649173,0.00421425583929,0.645161,0.416232715921,0.0649173,0.00421425583929,2.78824,2,31,961,11,0.365591,0.408602
2309,"MM",2000,12,1970,0.141632,0.020059623424,3.11765,9.7197415225,0.141632,0.020059623424,2.56013,3,34,1156,12,0.56328,0.723708
2309,"MM",2001,1,2182,0.143678,0.020643367684,2.11429,4.4702222041,0.143678,0.020643367684,2.50138,2,35,1225,1,0.606723,0.731092
2309,"MM",2001,2,1940,0.12194,0.0148693636,1.97297,3.8926106209,0.12194,0.0148693636,2.56122,2,37,1369,2,0.588589,0.698198
2309,"MM",2001,3,2409,0.146272,0.021395497984,1.02703,1.0547906209,0.146272,0.021395497984,2.86026,2,37,1369,3,0.687688,0.744745
2309,"MM",2001,4,2119,0.147237,0.021678734169,1.25,1.5625,0.147237,0.021678734169,2.82202,2,40,1600,4,0.698718,0.762821
2309,"MM",2001,5,3306,0.148332,0.022002382224,2.8125,7.91015625,0.148332,0.022002382224,2.91406,2,48,2304,5,0.680851,0.800532
2309,"MM",2001,6,3265,0.085298,0.007275748804,1.31373,1.7258865129,0.085298,0.007275748804,3.09446,2,51,2601,6,0.622745,0.675294
2309,"MM",2001,7,2058,0.0954113,0.00910331616769,2.82353,7.9723216609,0.0954113,0.00910331616769,2.76943,2,51,2601,7,0.595294,0.708235
2309,"MM",2001,8,1884,0.0765248,0.00585604501504,2.56604,6.5845612816,0.0765248,0.00585604501504,2.65319,2,53,2809,8,0.556604,0.655298
2309,"MM",2001,9,1650,0.0767699,0.00589361754601,3.09091,9.5537246281,0.0767699,0.00589361754601,2.69586,3,55,3025,9,0.553535,0.666667
2309,"MM",2001,10,356,0.0691033,0.00477526607089,2.53846,6.4437791716,0.0691033,0.00477526607089,2.27576,3,52,2704,10,0.519608,0.618401
2309,"MM",2001,11,763,0.0633799,0.00401701172401,2.59259,6.7215229081,0.0633799,0.00401701172401,2.23162,2,54,2916,11,0.503843,0.601677
2309,"MM",2001,12,1736,0.0331462,0.00109867057444,2.31481,5.3583453361,0.0331462,0.00109867057444,2.30458,2,54,2916,12,0.259259,0.346611
2309,"MM",2002,1,475,0.0248534,0.00061769149156,1.18,1.3924,0.0248534,0.00061769149156,2.14504,2,50,2500,1,0.106939,0.155102
3403,"MM",2005,10,379,0.204365,0.041765053225,0.166667,0.027777888889,0.204365,0.041765053225,2,2,6,36,10,0.133333,0.2
3781,"MM",2003,2,654,0.204365,0.041765053225,0.166667,0.027777888889,0.204365,0.041765053225,2.5,2,6,36,2,0.133333,0.2
3781,"MM",2003,3,630,0.264297,0.069852904209,0.333333,0.111110888889,0.264297,0.069852904209,2.5,2,6,36,3,0.266667,0.4
3781,"MM",2003,4,389,0.165504,0.027391574016,0.142857,0.020408122449,0.165504,0.027391574016,2.5,2,7,49,4,0.0952381,0.142857
3781,"MM",2003,5,861,0.204365,0.041765053225,0.166667,0.027777888889,0.204365,0.041765053225,3,2,6,36,5,0.133333,0.2
3781,"MM",2003,6,374,0.204365,0.041765053225,0.166667,0.027777888889,0.204365,0.041765053225,3,2,6,36,6,0.133333,0.2
